0, map: ardougne_underground, area: Ardougne underground, coords: [ X: 2575, Y: 9694, Z: 0 ]
533, map: ectofuntus, area: Ectofuntus, coords: [ X: 3680, Y: 9888, Z: 0 ]
534, map: meiyerditch_myreque_base, area: Meiyerditch Myreque base, coords: [ X: 3616, Y: 9632, Z: 0 ]
535, map: burgh_de_rott_cellar, area: Cellar, coords: [ X: 3488, Y: 9632, Z: 0 ]
536, map: citharede_abby_basement, area: Citharede Abbey basement, coords: [ X: 3494, Y: 9564, Z: 0 ]
537, map: dwarf_tunnels_under_white_wolf_moutains, area: Dwarf tunnel, coords: [ X: 2848, Y: 9872, Z: 0 ]
538, map: ramarnos_forge, area: Ramarno's forge, coords: [ X: 3040, Y: 9888, Z: 0 ]
539, map: legends_guild_dungeon, area: Legends' Guild Dungeon, coords: [ X: 2720, Y: 9760, Z: 0 ]
540, map: icthlarins_pyramid, area: Pyramid, coords: [ X: 3296, Y: 9184, Z: 0 ]
541, map: gamers_grotto, area: Gamers' Grotto, coords: [ X: 2976, Y: 9696, Z: 0 ]
542, map: draynor_sewers, area: Sewer, coords: [ X: 3112, Y: 9680, Z: 0 ]
543, map: varrock_bank_vault, area: Bank vault, coords: [ X: 3192, Y: 9828, Z: 0 ]
544, map: asgarnia_ice_cave, area: Asgarnia Ice Cave, coords: [ X: 3040, Y: 9568, Z: 0 ]
545, map: under_observatory, area: Observatory, coords: [ X: 2336, Y: 9376, Z: 0 ]
546, map: mogre_underwater_cave, area: Underwater cave, coords: [ X: 2976, Y: 9504, Z: 0 ]
547, map: ghorrock_fortress_dungeon_frozen, area: Ghorrock Fortress Dungeon, coords: [ X: 2912, Y: 10336, Z: 0 ]
548, map: ghorrock_fortress_dungeon_thawed, area: Ghorrock Fortress Dungeon, coords: [ X: 2912, Y: 10400, Z: 0 ]
549, map: mage_training_arena, area: Mage Training Arena, coords: [ X: 3360, Y: 9663, Z: 0 ]
550, map: genies_cave, area: Genie's Cave, coords: [ X: 3360, Y: 9312, Z: 0 ]
551, map: clocktower_dungeon, area: Clocktower Dungeon, coords: [ X: 2592, Y: 9632, Z: 0 ]
552, map: acs_interrogation_room, area: Interrogation room, coords: [ X: 3666, Y: 9392, Z: 0 ]
553, map: mos_leharmless_caves, area: Mos Le'Harmless caves, coords: [ X: 3744, Y: 9440, Z: 0 ]
554, map: elvargs_lair, area: Elvarg's lair, coords: [ X: 2848, Y: 9599, Z: 0 ]
555, map: artisans_workshop, area: Artisans' Workshop, coords: [ X: 3040, Y: 9696, Z: 0 ]
556, map: draynor_manor_basement, area: Draynor Manor basement, coords: [ X: 3104, Y: 9760, Z: 0 ]
557, map: pollniveach_slayer_dungeon_upper_level, area: Pollninveach Dungeon, coords: [ X: 3360, Y: 9407, Z: 0 ]
558, map: tomb_of_catolax, area: Tomb of Catolax, coords: [ X: 3488, Y: 9248, Z: 0 ]
559, map: scabaras_dungeon, area: Scabaras Dungeon, coords: [ X: 3391, Y: 9248, Z: 1 ]
560, map: brine_rat_caverns, area: Brine rat caverns, coords: [ X: 2720, Y: 10144, Z: 0 ]
561, map: lava_maze_dungeon, area: Lava Maze Dungeon, coords: [ X: 3040, Y: 10272, Z: 0 ]
562, map: deep_wilderness_dungeon, area: Deep Wilderness Dungeon, coords: [ X: 3040, Y: 10336, Z: 0 ]
563, map: wilderness_agility_course_pit, area: Agility course pit, coords: [ X: 2998, Y: 10346, Z: 0 ]
564, map: jiggig_dungeon, area: Jiggig Dungeon, coords: [ X: 2464, Y: 9408, Z: 2 ]
565, map: conquest, area: Conquest, coords: [ X: 2656, Y: 9056, Z: 0 ]
566, map: jadinko_lair, area: Jadinko lair, coords: [ X: 3040, Y: 9248, Z: 0 ]
567, map: river_elid_cave, area: River Elid cave, coords: [ X: 3360, Y: 9568, Z: 0 ]
568, map: desert_mining_camp_cave, area: Mine, coords: [ X: 3296, Y: 9440, Z: 0 ]
569, map: haunted_mine_level_1, area: Haunted mine, coords: [ X: 3424, Y: 9632, Z: 0 ]
570, map: sophanem_dungeon, area: Sophanem Dungeon, coords: [ X: 3296, Y: 9248, Z: 2 ]
571, map: sophanem_cave, area: Cave, coords: [ X: 3232, Y: 9248, Z: 0 ]
572, map: ogre_enclave, area: Ogre enclave, coords: [ X: 2592, Y: 9440, Z: 0 ]
573, map: rashiliyias_tomb, area: Rashiliyia's tomb, coords: [ X: 2912, Y: 9504, Z: 0 ]
574, map: pothole_dungeon, area: Pothole Dungeon, coords: [ X: 2848, Y: 9504, Z: 0 ]
575, map: heroes_guild_mine, area: Heroes' Guild mine, coords: [ X: 2912, Y: 9888, Z: 0 ]
576, map: ice_queens_lair, area: Ice Queen's lair, coords: [ X: 2848, Y: 9952, Z: 0 ]
577, map: black_arm_gang_hideout, area: Black Arm Gang hideout, coords: [ X: 3244, Y: 9772, Z: 0 ]
578, map: beneath_ibans_lair, area: Beneath Iban's lair, coords: [ X: 2336, Y: 9855, Z: 0 ]
579, map: underground_path, area: Underground path, coords: [ X: 2431, Y: 9663, Z: 0 ]
580, map: black_knights_catacombs, area: Black Knights' catacombs, coords: [ X: 3040, Y: 10048, Z: 1 ]
581, map: chaos_temple_dungeon, area: Chaos Temple Dungeon, coords: [ X: 3263, Y: 10016, Z: 0 ]
582, map: chaos_temple_dungeon_sewer, area: Sewer, coords: [ X: 3360, Y: 10016, Z: 0 ]
583, map: goblin_kitchen, area: Kitchen, coords: [ X: 2982, Y: 9912, Z: 0 ]
584, map: goblin_kitchen_scorched, area: Kitchen, coords: [ X: 2982, Y: 9872, Z: 0 ]
585, map: dragontooth_shipwreck, area: Dragontooth shipwreck, coords: [ X: 3808, Y: 9952, Z: 0 ]
586, map: eastern_ardougne_sewer, area: Eastern Ardougne sewer, coords: [ X: 2656, Y: 9663, Z: 0 ]
587, map: southern_ardougne_sewer, area: Southern Ardougne sewer, coords: [ X: 2592, Y: 9696, Z: 0 ]
588, map: agility_arena, area: Agility Arena, coords: [ X: 2784, Y: 9568, Z: 0 ]
589, map: brimhaven_dungeon, area: Brimhaven Dungeon, coords: [ X: 2687, Y: 9535, Z: 0 ]
590, map: dwarven_mine, area: Dwarven Mine, coords: [ X: 3040, Y: 9791, Z: 0 ]
591, map: smoke_dungeon, area: Smoke Dungeon, coords: [ X: 3263, Y: 9376, Z: 0 ]
592, map: edgeville_dungeon_varrock_sewers, area: Edgeville Dungeon, coords: [ X: 3168, Y: 9888, Z: 0 ]
593, map: meiyerditch_tunnels, area: Meiyerditch tunnels, coords: [ X: 3552, Y: 9760, Z: 0 ]
594, map: harmony_islans_windmill_cellar, area: Windmill cellar, coords: [ X: 3786, Y: 9224, Z: 0 ]
595, map: beneath_harmony_island, area: Beneath Harmony Island, coords: [ X: 3808, Y: 9254, Z: 0 ]
596, map: forinthry_dungeon, area: Forinthry Dungeon, coords: [ X: 3104, Y: 10144, Z: 0 ]
597, map: kalphite_hive_upper_level, area: Kalphite Hive, coords: [ X: 3424, Y: 9504, Z: 0 ]
598, map: kalphite_hive_middle_level, area: Kalphite Hive, coords: [ X: 3488, Y: 9504, Z: 0 ]
599, map: kalphite_hive_lower_level, area: Kalphite Hive, coords: [ X: 3552, Y: 9504, Z: 0 ]
600, map: kalphite_tunnel, area: Kalphite tunnel, coords: [ X: 3519, Y: 9423, Z: 0 ]
601, map: dung_kalphite_chamber, area: Kalphite Hive, coords: [ X: 3491, Y: 9451, Z: 0 ]
602, map: kalphite_chamber, area: Kalphite Hive, coords: [ X: 3543, Y: 9452, Z: 0 ]
603, map: eagle_eyrie_feldip, area: Eagles' eyrie, coords: [ X: 2520, Y: 9322, Z: 0 ]
604, map: eagle_eyrie_rellekka, area: Eagles' eyrie, coords: [ X: 2724, Y: 10212, Z: 0 ]
605, map: eagle_eyrie_uzer, area: Eagles' eyrie, coords: [ X: 3424, Y: 9568, Z: 0 ]
606, map: lumbridge_watermill_cellar, area: Watermill cellar, coords: [ X: 3232, Y: 9696, Z: 0 ]
607, map: lumbridge_goblin_mines, area: Goblin mines, coords: [ X: 3263, Y: 9632, Z: 0 ]
608, map: lumbridge_swamp_caves, area: Lumbridge Swamp caves, coords: [ X: 3199, Y: 9568, Z: 0 ]
609, map: old_wizards_tower_basement, area: Wizards' Tower basement, coords: [ X: 3104, Y: 9568, Z: 0 ]
610, map: swensens_maze, area: Maze, coords: [ X: 2656, Y: 10016, Z: 0 ]
611, map: fremennik_trials_cave, area: Cave, coords: [ X: 2656, Y: 10080, Z: 0 ]
612, map: witchaven_dungeon_01, area: Witchaven Dungeon, coords: [ X: 2720, Y: 9696, Z: 0 ]
613, map: jhallans_resting_place, area: Jhallan's resting place, coords: [ X: 2848, Y: 10336, Z: 0 ]
614, map: ritual_plateau_tunnels, area: Ritual plateau tunnels, coords: [ X: 2784, Y: 10272, Z: 0 ]
615, map: ape_atoll_tunnels, area: Ape Atoll tunnels, coords: [ X: 2751, Y: 9120, Z: 0 ]
616, map: jungle_demon_lair, area: Jungle demon lair, coords: [ X: 2720, Y: 9184, Z: 0 ]
617, map: temple_of_marimbo_dungeon, area: Temple of Marimbo Dungeon, coords: [ X: 2784, Y: 9184, Z: 0 ]
618, map: digsite_old, area: Digsite caves, coords: [ X: 3360, Y: 9760, Z: 0 ]
619, map: waterfall_cave, area: Waterfall cave, coords: [ X: 2576, Y: 9876, Z: 0 ]
620, map: eadgars_cave, area: Eadgar's cave, coords: [ X: 2912, Y: 10080, Z: 0 ]
621, map: tunnel_to_trollheim, area: Tunnel to Trollheim, coords: [ X: 2912, Y: 10016, Z: 0 ]
622, map: kharazi_caves_01, area: Kharazi caves, coords: [ X: 2784, Y: 9312, Z: 0 ]
623, map: kharazi_caves_02, area: Kharazi caves, coords: [ X: 2912, Y: 9312, Z: 0 ]
624, map: kharazi_caves_03, area: Kharazi caves, coords: [ X: 2912, Y: 9376, Z: 0 ]
625, map: digsite_caves_wall_up, area: Digsite caves, coords: [ X: 3360, Y: 9824, Z: 0 ]
626, map: digsite_caves_wall_down, area: Digsite caves, coords: [ X: 3488, Y: 10080, Z: 0 ]
627, map: elemental_workshop, area: Elemental Workshop, coords: [ X: 2720, Y: 9888, Z: 0 ]
628, map: blue_moon_inn_cellar, area: Blue Moon Inn cellar, coords: [ X: 3236, Y: 9800, Z: 0 ]
629, map: merlins_crystal_crate, area: Crate interior, coords: [ X: 2784, Y: 9824, Z: 0 ]
630, map: monkey_madness_escape_route, area: Escape route, coords: [ X: 2416, Y: 9910, Z: 0 ]
631, map: family_crest_cave, area: Cave, coords: [ X: 3296, Y: 9696, Z: 0 ]
632, map: desert_summoning_obelisk, area: Desert obelisk, coords: [ X: 3296, Y: 9312, Z: 0 ]
633, map: underground_pass_pit, area: Pit, coords: [ X: 2396, Y: 9560, Z: 0 ]
634, map: tears_of_guthix_cavern, area: Tears Of Guthix cavern, coords: [ X: 3232, Y: 9504, Z: 2 ]
635, map: temple_of_ikov_dark, area: Temple Of Ikov, coords: [ X: 2646, Y: 9740, Z: 0 ]
636, map: temple_of_ikov_light, area: Temple Of Ikov, coords: [ X: 2646, Y: 9764, Z: 0 ]
637, map: lunar_isle_mine, area: Lunar Isle Mine, coords: [ X: 2336, Y: 10336, Z: 2 ]
638, map: tutorial_island_mine, area: Mine, coords: [ X: 3104, Y: 9504, Z: 0 ]
639, map: ice_troll_king_cave, area: Cave, coords: [ X: 2400, Y: 10272, Z: 1 ]
640, map: clans, area: Clan Citadel, coords: [ X: 4288, Y: 4736, Z: 0 ]
641, map: soul_wars, area: Soul Wars, coords: [ X: 1888, Y: 3232, Z: 0 ]
642, map: dungeoneering_source_squares, area: Dungeoneering, coords: [ X: 672, Y: 3872, Z: 0 ]
643, map: sleeping_dog_entrance1, area: Guthixian ruins, coords: [ X: 1760, Y: 6048, Z: 0 ]
644, map: sleeping_dog_entrance2, area: Guthixian ruins, coords: [ X: 1760, Y: 5984, Z: 0 ]
645, map: sleeping_dog_entrance3, area: Guthixian ruins, coords: [ X: 2016, Y: 6048, Z: 0 ]
646, map: sleeping_dog_upper_dungeon, area: Guthixian ruins, coords: [ X: 1856, Y: 6048, Z: 0 ]
647, map: sleeping_dog_lower_dungeon, area: Guthixian ruins, coords: [ X: 1888, Y: 5984, Z: 0 ]
648, map: sleeping_dog_boss_room, area: Guthixian ruins, coords: [ X: 1952, Y: 6048, Z: 0 ]
649, map: sleeping_dog_guthix_homeworld, area: Naragi homeworld, coords: [ X: 2016, Y: 5984, Z: 0 ]
650, map: mah5_cutscene_fog_area, area: Ritual of the Mahjarrat, coords: [ X: 992, Y: 1056, Z: 0 ]
651, map: vkq2_rand_area, area: A Void Dance, coords: [ X: 992, Y: 1120, Z: 0 ]
652, map: ame_tribute_mr_mordaut, area: Mr Mordaut Tribute, coords: [ X: 1760, Y: 5024, Z: 0 ]
653, map: ame_tribute_evil_bob, area: Evil Bob Tribute, coords: [ X: 1440, Y: 4768, Z: 0 ]
654, map: omge_overcast_cutscene, area: Burthorpe, coords: [ X: 4256, Y: 7420, Z: 0 ]
655, map: sliske1_citadel, area: Armadyl's Citadel, coords: [ X: 3713, Y: 4544, Z: 1 ]
656, map: sliske1_citadel_post_quest, area: Armadyl's Citadel, coords: [ X: 3713, Y: 4416, Z: 1 ]
657, map: barrows_graveyard, area: Barrows Graveyard, coords: [ X: 2400, Y: 6048, Z: 1 ]
658, map: myreque_hideout, area: Myreque Hideout, coords: [ X: 3509, Y: 9837, Z: 0 ]
659, map: tpr_agility_course, area: The Approach, coords: [ X: 3964, Y: 6268, Z: 0 ]
660, map: tpr_lab, area: The Sanctum, coords: [ X: 4064, Y: 6240, Z: 0 ]
661, map: tpr_nihil_fight, area: The Pit, coords: [ X: 4064, Y: 6304, Z: 0 ]
662, map: tpr_peak, area: The Cradle, coords: [ X: 4256, Y: 6240, Z: 0 ]
663, map: tpr_elder_hall, area: The Elder Halls, coords: [ X: 4284, Y: 6332, Z: 0 ]
664, map: tpr_limbo, area: Limbo, coords: [ X: 4192, Y: 6304, Z: 0 ]
665, map: ash1_caves, area: Ashdale Caves, coords: [ X: 3900, Y: 6780, Z: 0 ]
666, map: ash1_sewers, area: Ashdale Sewers, coords: [ X: 4156, Y: 6780, Z: 0 ]
667, map: kalgerion_dungeon, area: Kal'gerion Dungeon, coords: [ X: 1312, Y: 1312, Z: 0 ]
668, map: yubiusk_arena, area: Bandos' Arena on Yu'biusk, coords: [ X: 1279, Y: 4991, Z: 0 ]
669, map: spider_boss_fight, area: Araxyte lair, coords: [ X: 4512, Y: 6240, Z: 1 ]
670, map: spider_boss_graveyard, area: Araxyte graveyard, coords: [ X: 4704, Y: 6240, Z: 1 ]
671, map: tzhaar_fight_cauldron, area: Fight Cauldron, coords: [ X: 4512, Y: 5280, Z: 0 ]
672, map: dslay_saracrypt, area: Silverlight Crypt, coords: [ X: 2592, Y: 5984, Z: 0 ]
673, map: dslay_zamocrypt, area: Zamorakian Crypt, coords: [ X: 2656, Y: 5984, Z: 0 ]
674, map: elfcity_meilyr_dungeon_95, area: Gorajo Hoardstalker Dungeon, coords: [ X: 1312, Y: 4640, Z: 0 ]
675, map: elfcity_meilyr_dungeon_115, area: Edimmu Dungeon, coords: [ X: 1376, Y: 4640, Z: 0 ]
676, map: sliske2_stealth_vault, area: Sliske's Vault, coords: [ X: 3552, Y: 6240, Z: 0 ]
677, map: q200_uchronia, area: New Varrock, coords: [ X: 3744, Y: 9056, Z: 0 ]
678, map: q200_ds_saracrypt, area: Silverlight Crypt, coords: [ X: 3552, Y: 9056, Z: 0 ]
679, map: kethsi_rune_dragon, area: Mount Firewake, coords: [ X: 4768, Y: 6048, Z: 0 ]
680, map: brimhaven_adamant_dungeon, area: Brimhaven Adamant Dungeon, coords: [ X: 4512, Y: 6048, Z: 0 ]
681, map: dov_v_island_interior, area: V's Island (interior), coords: [ X: 1376, Y: 4192, Z: 0 ]
682, map: goebieworld, area: Mazcab, coords: [ X: 4160, Y: 768, Z: 0 ]
683, map: goebie1_ancient, area: Nemi forest clearing, coords: [ X: 4672, Y: 768, Z: 0 ]
684, map: capture_square, area: Capture Square, coords: [ X: 160, Y: 160, Z: 0 ]
685, map: hw15_event_area, area: Halloween 2015, coords: [ X: 5024, Y: 736, Z: 0 ]
686, map: hlm_wyverns, area: Wyverns, coords: [ X: 5152, Y: 7520, Z: 0 ]
687, map: hlm_ripper_demons, area: Ripper Demons, coords: [ X: 5152, Y: 7584, Z: 0 ]
688, map: guthixian_cache, area: Guthixian Cache, coords: [ X: 5792, Y: 5792, Z: 0 ]
689, map: tutisland_underwater, area: Sunken tutorial island, coords: [ X: 5216, Y: 800, Z: 0 ]
690, map: tutisland_underwater_cave, area: Sunken Tutorial Island cavern, coords: [ X: 5472, Y: 736, Z: 0 ]
691, map: quest_nomads_elegy, area: Nomad's Fortress, coords: [ X: 4576, Y: 6688, Z: 0 ]
692, map: quest_seren_tarddiad, area: Tarddiad, coords: [ X: 4095, Y: 6591, Z: 0 ]
693, map: gwd2_dungeon, area: The Heart, coords: [ X: 3200, Y: 6976, Z: 0 ]
694, map: elr1_wip, area: The Arc, coords: [ X: 1407, Y: 7295, Z: 0 ]
695, map: elr1, area: The Arc, coords: [ X: 1983, Y: 11583, Z: 0 ]
696, map: elr1_entire_region, area: The Arc, coords: [ X: 1663, Y: 11135, Z: 0 ]
697, map: mtx_runefest2016_runefest_island, area: RuneFest Treasure Island, coords: [ X: 3552, Y: 11552, Z: 0 ]
698, map: hw16_dark_invention_guild_surface, area: North Falador, coords: [ X: 4533, Y: 11562, Z: 0 ]
